Unnamed: 0,roi_name,text,text_prompt,number,location,shape,size,color
535,cju5x15djm7ae0755h8czf6nt.jpg,"{""number"": 1, ""location"": ""center"", ""shape"": ""round"", ""size"": ""large"", ""color"": ""pink""}","1 round large pink polyp areas, located in the center of the image.",1,7,13,0,2
536,cju30ywtc0oar0835bp2en7ec.jpg,"{""number"": 1, ""location"": ""center"", ""shape"": ""round"", ""size"": ""large"", ""color"": ""pink""}","1 round large pink polyp areas, located in the center of the image.",1,7,13,0,2
537,cju7dda8w2br20818zhsuz8s7.jpg,"{""number"": 1, ""location"": ""lower left"", ""shape"": ""oval"", ""size"": ""large"", ""color"": ""pink""}","1 oval large pink polyp areas, located in the lower left of the image.",1,43,2,0,2
538,cju3xvoo2iqlc0817eku2r3wl.jpg,"{""number"": 1, ""location"": ""lower right corner"", ""shape"": ""circle"", ""size"": ""small"", ""color"": ""orange""}","1 circle small orange polyp areas, located in the lower right corner of the image.",1,44,5,3,1
539,cju1c8ffau5770835g0g343o8.jpg,"{""number"": 1, ""location"": ""center"", ""shape"": ""round"", ""size"": ""small"", ""color"": ""orange""}","1 round small orange polyp areas, located in the center of the image.",1,7,13,3,1
540,cju5f0dezct4q08183ydw11dx.jpg,"{""number"": 1, ""location"": ""middle of the image"", ""shape"": ""heart-shaped"", ""size"": ""large"", ""color"": ""red""}","1 heart-shaped large red polyp areas, located in the middle  of the image.",1,15,4,0,6
541,cju7d5m0p23kn09871rk7pu3v.jpg,"{""number"": 1, ""location"": ""top left"", ""shape"": ""round"", ""size"": ""large"", ""color"": ""pink""}","1 round large pink polyp areas, located in the top left of the image.",1,8,13,0,2
542,cju8bbznkrf5g0871jncffynk.jpg,"{""number"": 1, ""location"": ""center"", ""shape"": ""round"", ""size"": ""large"", ""color"": ""pink""}","1 round large pink polyp areas, located in the center of the image.",1,7,13,0,2
543,ck2bxiswtxuw80838qkisqjwz.jpg,"{""number"": 5, ""location"": ""lower left corner"", ""shape"": ""oval"", ""size"": ""small"", ""color"": ""pink""}","1 oval small pink polyp areas, located in the lower left corner of the image.",5,14,2,3,2
544,cju2iatlki5u309930zmgkv6h.jpg,"{""number"": 1, ""location"": ""left side of the stomach"", ""shape"": ""oval"", ""size"": ""large"", ""color"": ""pink""}","1 oval large pink polyp areas, located in the left side of the stomach of the image.",1,2,2,0,2
545,cju5bwhapakm90987c1v4z46a.jpg,"{""number"": 1, ""location"": [0.46, 0.32, 0.7, 0.52], ""shape"": ""round"", ""size"": ""small"", ""color"": ""orange""}","1 round small orange polyp areas, located in the center of the image.",1,7,13,3,1
546,cju2t62nq45jl0799odpufwx6.jpg,"{""number"": 1, ""location"": ""center"", ""shape"": ""oval"", ""size"": ""large"", ""color"": ""pink""}","1 oval large pink polyp areas, located in the center of the image.",1,7,2,0,2
547,cju8567gdlcbq0801dwwyo2jt.jpg,"{""number"": 1, ""location"": ""center"", ""shape"": ""round"", ""size"": ""large"", ""color"": ""red""}","1 round large red polyp areas, located in the center of the image.",1,7,13,0,6
548,cju783tmkzkqu081803g7q5vk.jpg,"{""number"": 1, ""location"": ""center"", ""shape"": ""round"", ""size"": ""large"", ""color"": ""orange""}","1 round large orange polyp areas, located in the center of the image.",1,7,13,0,1
549,cju1aqqv02qwz0878a5cyhr67.jpg,"{""number"": 1, ""location"": ""center"", ""shape"": ""oval"", ""size"": ""small"", ""color"": ""yellow""}","1 oval small yellow polyp areas, located in the center of the image.",1,7,2,3,0
550,cju2t3ibkuecr0835o7si16zv.jpg,"{""number"": 1, ""location"": ""center"", ""shape"": ""circle"", ""size"": ""large"", ""color"": ""orange""}","1 circle large orange polyp areas, located in the center of the image.",1,7,5,0,1
551,cju5wj0faly5008187n6530af.jpg,"{""number"": 1, ""location"": ""middle of the image"", ""shape"": ""circle"", ""size"": ""large"", ""color"": ""yellow""}","1 circle large yellow polyp areas, located in the middle  of the image.",1,15,5,0,0
552,cju8c3xs7sauj0801ieyzezr5.jpg,"{""number"": 1, ""location"": ""center"", ""shape"": ""round"", ""size"": ""large"", ""color"": ""pink""}","1 round large pink polyp areas, located in the center of the image.",1,7,13,0,2
553,cju2i8br1vqtd08784u6vmcjk.jpg,"{""number"": 1, ""location"": ""center"", ""shape"": ""round"", ""size"": ""small"", ""color"": ""pink""}","1 round small pink polyp areas, located in the center of the image.",1,7,13,3,2
554,cju3u815rg4ek0850vvhtcvcm.jpg,"{""number"": 1, ""location"": ""top left"", ""shape"": ""oval"", ""size"": ""small"", ""color"": ""pink""}","1 oval small pink polyp areas, located in the top left of the image.",1,8,2,3,2
555,cju353d1eda8c07992afde611.jpg,"{""number"": 1, ""location"": ""top right"", ""shape"": ""oval"", ""size"": ""small"", ""color"": ""red""}","1 oval small red polyp areas, located in the top right of the image.",1,13,2,3,6
556,cju41r6v2lcww0871ps8k8pf5.jpg,"{""number"": 5, ""location"": ""center"", ""shape"": ""round"", ""size"": ""small"", ""color"": ""orange""}","1 round small orange polyp areas, located in the center of the image.",5,7,13,3,1
557,cju16fpvhzypl0799p9phnlx6.jpg,"{""number"": 1, ""location"": ""center"", ""shape"": ""oval"", ""size"": ""large"", ""color"": ""pink""}","1 oval large pink polyp areas, located in the center of the image.",1,7,2,0,2
558,cju5vwbr4lhqn0987a1pji0ux.jpg,"{""number"": 1, ""location"": ""lower left corner"", ""shape"": ""rectangular"", ""size"": ""small"", ""color"": ""pink""}","1 rectangular small pink polyp areas, located in the lower left corner of the image.",1,14,9,3,2
559,cju858eswlepn0871pzvdrhj1.jpg,"{""number"": 1, ""location"": ""middle of the image"", ""shape"": ""oval"", ""size"": ""large"", ""color"": ""red""}","1 oval large red polyp areas, located in the middle  of the image.",1,15,2,0,6
560,cju5w7xn0lrkq0801f9k0htgx.jpg,"{""number"": 1, ""location"": ""center"", ""shape"": ""round"", ""size"": ""large"", ""color"": ""pink""}","1 round large pink polyp areas, located in the center of the image.",1,7,13,0,2
561,cju7d2q1k27nf08715zshsckt.jpg,"{""number"": 1, ""location"": ""center"", ""shape"": ""oval"", ""size"": ""large"", ""color"": ""pink""}","1 oval large pink polyp areas, located in the center of the image.",1,7,2,0,2
562,cju7fob3x301u0755x985pmmq.jpg,"{""number"": 1, ""location"": ""top center"", ""shape"": ""round"", ""size"": ""large"", ""color"": ""red""}","1 round large red polyp areas, located in the top center of the image.",1,38,13,0,6
563,cju8amfdtqi4x09871tygrgqe.jpg,"{""number"": 1, ""location"": ""center"", ""shape"": ""round"", ""size"": ""small"", ""color"": ""pink""}","1 round small pink polyp areas, located in the center of the image.",1,7,13,3,2
564,cju2r6mt2om21099352pny5gw.jpg,"{""number"": 1, ""location"": ""top left"", ""shape"": ""round"", ""size"": ""large"", ""color"": ""red""}","1 round large red polyp areas, located in the top left of the image.",1,8,13,0,6
565,cju77u1sjz77b0817ft44r3fk.jpg,"{""number"": 1, ""location"": ""center"", ""shape"": ""round"", ""size"": ""large"", ""color"": ""pink""}","1 round large pink polyp areas, located in the center of the image.",1,7,13,0,2
566,cju7ebe962hr409872ovibahw.jpg,"{""number"": 1, ""location"": ""top left"", ""shape"": ""round"", ""size"": ""large"", ""color"": ""pink""}","1 round large pink polyp areas, located in the top left of the image.",1,8,13,0,2
567,cju18gzrq18zw0878wbf4ftw6.jpg,"{""number"": 1, ""location"": ""top right"", ""shape"": ""oval"", ""size"": ""large"", ""color"": ""yellow""}","1 oval large yellow polyp areas, located in the top right of the image.",1,13,2,0,0
568,cjyzuio1qgh040763k56deohv.jpg,"{""number"": 1, ""location"": ""center"", ""shape"": ""round"", ""size"": ""small"", ""color"": ""pink""}","1 round small pink polyp areas, located in the center of the image.",1,7,13,3,2
569,cju7fmvpk2q170987v6i3ola8.jpg,"{""number"": 1, ""location"": ""left side of the image"", ""shape"": ""oval"", ""size"": ""small"", ""color"": ""pink""}","1 oval small pink polyp areas, located in the left side  of the image.",1,0,2,3,2
570,cju2zgbj9zmrw0835nnlzxj4c.jpg,"{""number"": 1, ""location"": ""center"", ""shape"": ""round"", ""size"": ""large"", ""color"": ""pink""}","1 round large pink polyp areas, located in the center of the image.",1,7,13,0,2
571,cju6wll7wvo3y08502pagos8m.jpg,"{""number"": 1, ""location"": ""top left"", ""shape"": ""round"", ""size"": ""small"", ""color"": ""brown""}","1 round small brown polyp areas, located in the top left of the image.",1,8,13,3,7
572,cju30ia8da2bq0799klnehml2.jpg,"{""number"": 1, ""location"": ""middle of the stomach"", ""shape"": ""round"", ""size"": ""large"", ""color"": ""yellow""}","1 round large yellow polyp areas, located in the middle of the stomach of the image.",1,39,13,0,0
573,cju15l5ubz9yh0855b3ivdpse.jpg,"{""number"": 1, ""location"": ""center"", ""shape"": ""round"", ""size"": ""small"", ""color"": ""pink""}","1 round small pink polyp areas, located in the center of the image.",1,7,13,3,2
574,cju5huurrecm70801y680y13m.jpg,"{""number"": 1, ""location"": ""center"", ""shape"": ""round"", ""size"": ""large"", ""color"": ""pink""}","1 round large pink polyp areas, located in the center of the image.",1,7,13,0,2
575,cju88t4fvokxf07558ymyh281.jpg,"{""number"": 1, ""location"": ""center"", ""shape"": ""round"", ""size"": ""small"", ""color"": ""pink""}","1 round small pink polyp areas, located in the center of the image.",1,7,13,3,2
576,cju0qkwl35piu0993l0dewei2.jpg,"{""number"": 1, ""location"": ""top left"", ""shape"": ""oval"", ""size"": ""large"", ""color"": ""red""}","1 oval large red polyp areas, located in the top left of the image.",1,8,2,0,6
577,cju3128yi0rpu0988o4oo5n8n.jpg,"{""number"": 1, ""location"": ""middle"", ""shape"": ""round"", ""size"": ""small"", ""color"": ""orange""}","1 round small orange polyp areas, located in the middle of the image.",1,11,13,3,1
578,cju85ia1slh220987y7c20sm2.jpg,"{""number"": 1, ""location"": ""center"", ""shape"": ""round"", ""size"": ""large"", ""color"": ""red""}","1 round large red polyp areas, located in the center of the image.",1,7,13,0,6
579,cju2hx006vidl0799igm81vmh.jpg,"{""number"": 1, ""location"": ""center"", ""shape"": ""round"", ""size"": ""small"", ""color"": ""pink""}","1 round small pink polyp areas, located in the center of the image.",1,7,13,3,2
580,cju17bz250pgd0799u1hqkj5u.jpg,"{""number"": 1, ""location"": [0.42, 0.1, 0.74, 0.48], ""shape"": ""oval"", ""size"": ""large"", ""color"": ""red""}","1 oval large red polyp areas, located in the top right of the image.",1,13,2,0,6
581,cju85citjlnfm0755i4rk5tqj.jpg,"{""number"": 1, ""location"": [0.37, 0.14, 0.58, 0.34] , ""shape"": ""circle"", ""size"": ""small"", ""color"": ""orange""}","1 circle small orange polyp areas, located in the top left of the image.",1,8,5,3,1
582,cju2ulk385h170799rlklxob0.jpg,"{""number"": 1, ""location"": ""inside of mouth"", ""shape"": ""oval"", ""size"": ""small"", ""color"": ""pink""}","1 oval small pink polyp areas, located in the inside of mouth of the image.",1,29,2,3,2
583,ck2bxskgxxzfv08386xkqtqdy.jpg,"{""number"": 1, ""location"": ""top left"", ""shape"": ""round"", ""size"": ""large"", ""color"": ""pink""}","1 round large pink polyp areas, located in the top left of the image.",1,8,13,0,2
584,cju8b7aqtr4a00987coba14b7.jpg,"{""number"": 1, ""location"": [0.31, 0.1, 0.53, 0.31] , ""shape"": ""oval"", ""size"": ""small"", ""color"": ""pink""}","1 oval small pink polyp areas, located in the top left of the image.",1,8,2,3,2
585,cju42qet0lsq90871e50xbnuv.jpg,"{""number"": 1, ""location"": [0.37, 0.17, 0.68, 0.51], ""shape"": ""round"", ""size"": ""large"", ""color"": ""orange""}","1 round large orange polyp areas, located in the top right of the image.",1,13,13,0,1
586,cju7b5afm1nfw0801xqm8bf8q.jpg,"{""number"": 1, ""location"": ""center"", ""shape"": ""circle"", ""size"": ""small"", ""color"": ""red""}","1 circle small red polyp areas, located in the center of the image.",1,7,5,3,6
587,cju30ov1oah920801mi8thuyg.jpg,"{""number"": 1, ""location"": ""right side of the image"", ""shape"": ""circle"", ""size"": ""small"", ""color"": ""orange""}","1 circle small orange polyp areas, located in the right side  of the image.",1,26,5,3,1
588,cju43lcnum9y10755bjs7z87f.jpg,"{""number"": 1, ""location"": ""center"", ""shape"": ""round"", ""size"": ""small"", ""color"": ""pink""}","1 round small pink polyp areas, located in the center of the image.",1,7,13,3,2
589,cju8buos5rz9b08715lfr0f4f.jpg,"{""number"": 1, ""location"": ""middle of the image"", ""shape"": ""oval"", ""size"": ""large"", ""color"": ""pink""}","1 oval large pink polyp areas, located in the middle  of the image.",1,15,2,0,2
590,cju2zp89k9q1g0855k1x0f1xa.jpg,"{""number"": 1, ""location"": ""center"", ""shape"": ""circle"", ""size"": ""small"", ""color"": ""pink""}","1 circle small pink polyp areas, located in the center of the image.",1,7,5,3,2
591,cju30ftgja7170855xl9bkdm0.jpg,"{""number"": 1, ""location"": ""middle of the image"", ""shape"": ""round"", ""size"": ""large"", ""color"": ""pink""}","1 round large pink polyp areas, located in the middle  of the image.",1,15,13,0,2
592,cju5vxuc5loxw0818u8xgf45p.jpg,"{""number"": 1, ""location"": ""middle"", ""shape"": ""round"", ""size"": ""large"", ""color"": ""pink""}","1 round large pink polyp areas, located in the middle of the image.",1,11,13,0,2
593,cju7eotqi2qea0871y8yc7tqh.jpg,"{""number"": 1, ""location"": ""top left"", ""shape"": ""round"", ""size"": ""large"", ""color"": ""pink""}","1 round large pink polyp areas, located in the top left of the image.",1,8,13,0,2
594,cju7fq7mm2pw508176uk5ugtx.jpg,"{""number"": 1, ""location"": ""center"", ""shape"": ""oval"", ""size"": ""large"", ""color"": ""red""}","1 oval large red polyp areas, located in the center of the image.",1,7,2,0,6
595,cju2hfqnmhisa0993gpleeldd.jpg,"{""number"": 1, ""location"": ""middle of the image"", ""shape"": ""circle"", ""size"": ""small"", ""color"": ""orange""}","1 circle small orange polyp areas, located in the middle  of the image.",1,15,5,3,1
596,cju7b4mtw1n9n080186209f3d.jpg,"{""number"": 1, ""location"": ""center"", ""shape"": ""round"", ""size"": ""small"", ""color"": ""orange""}","1 round small orange polyp areas, located in the center of the image.",1,7,13,3,1
597,cju31rb7vb6110801p9rhacuw.jpg,"{""number"": 1, ""location"": [0.5, 0.25, 0.8, 0.53], ""shape"": ""round"", ""size"": ""small"", ""color"": ""orange""}","1 round small orange polyp areas, located in the top right of the image.",1,13,13,3,1
598,cju34ymm8d6700799uop0cw33.jpg,"{""number"": 1, ""location"": ""lower lip"", ""shape"": ""oval"", ""size"": ""small"", ""color"": ""pink""}","1 oval small pink polyp areas, located in the lower lip of the image.",1,18,2,3,2
599,cju7ey10f2rvf0871bwbi9x82.jpg,"{""number"": 1, ""location"": ""center"", ""shape"": ""round"", ""size"": ""large"", ""color"": ""red""}","1 round large red polyp areas, located in the center of the image.",1,7,13,0,6
600,cju5bmhdcafs909878qfzrqzi.jpg,"{""number"": 1, ""location"": ""polyp area"", ""shape"": ""oval"", ""size"": ""small"", ""color"": ""pink""}","1 oval small pink polyp areas, located in the polyp area of the image.",1,28,2,3,2
601,cju5yeqiwmkgl0801fzv2douc.jpg,"{""number"": 1, ""location"": ""top left"", ""shape"": ""oval"", ""size"": ""large"", ""color"": ""yellow""}","1 oval large yellow polyp areas, located in the top left of the image.",1,8,2,0,0
602,cju42u5bjlvi10801dc13sskp.jpg,"{""number"": 1, ""location"": ""center"", ""shape"": ""round"", ""size"": ""large"", ""color"": ""pink""}","1 round large pink polyp areas, located in the center of the image.",1,7,13,0,2
603,cju1fjsb4sipq09931lvd8e41.jpg,"{""number"": 1, ""location"": ""center"", ""shape"": ""round"", ""size"": ""small"", ""color"": ""orange""}","1 round small orange polyp areas, located in the center of the image.",1,7,13,3,1
604,cju2xf8e5y2wm08359vcgk09b.jpg,"{""number"": 1, ""location"": ""center"", ""shape"": ""round"", ""size"": ""large"", ""color"": ""red""}","1 round large red polyp areas, located in the center of the image.",1,7,13,0,6
605,cju1efbr0rqxz09931z0lf4vf.jpg,"{""number"": 1, ""location"": ""top center"", ""shape"": ""circle"", ""size"": ""small"", ""color"": ""red""}","1 circle small red polyp areas, located in the top center of the image.",1,38,5,3,6
606,cju5jx7jzf7c90871c2i9aiov.jpg,"{""number"": 1, ""location"": ""center"", ""shape"": ""round"", ""size"": ""large"", ""color"": ""pink""}","1 round large pink polyp areas, located in the center of the image.",1,7,13,0,2
607,cju8c5zcbsdfz0801o5t6jag1.jpg,"{""number"": 1, ""location"": ""top right"", ""shape"": ""round"", ""size"": ""small"", ""color"": ""orange""}","1 round small orange polyp areas, located in the top right of the image.",1,13,13,3,1
608,cju1gghyjwxt80835vx0wgxw0.jpg,"{""number"": 1, ""location"": ""center"", ""shape"": ""round"", ""size"": ""large"", ""color"": ""orange""}","1 round large orange polyp areas, located in the center of the image.",1,7,13,0,1
609,cju6x97w4vwua0850x0997r0a.jpg,"{""number"": 1, ""location"": ""center"", ""shape"": ""oval"", ""size"": ""large"", ""color"": ""orange""}","1 oval large orange polyp areas, located in the center of the image.",1,7,2,0,1
610,cju1dq3x1vgx109889c7wyirg.jpg,"{""number"": 1, ""location"": ""center"", ""shape"": ""oval"", ""size"": ""large"", ""color"": ""pink""}","1 oval large pink polyp areas, located in the center of the image.",1,7,2,0,2
611,cju84kplnl1y30755ropua1b0.jpg,"{""number"": 1, ""location"": ""lower stomach"", ""shape"": ""round"", ""size"": ""large"", ""color"": ""pink""}","1 round large pink polyp areas, located in the lower stomach of the image.",1,27,13,0,2
612,cju33mirdc8mj0799k33wzoes.jpg,"{""number"": 1, ""location"": ""center"", ""shape"": ""round"", ""size"": ""large"", ""color"": ""pink""}","1 round large pink polyp areas, located in the center of the image.",1,7,13,0,2
613,cju5x28nzm7t907558ocq4bt7.jpg,"{""number"": 1, ""location"": ""middle of the image"", ""shape"": ""oval"", ""size"": ""small"", ""color"": ""pink""}","1 oval small pink polyp areas, located in the middle  of the image.",1,15,2,3,2
614,cju5bycdkalkb09875f7bfrvx.jpg,"{""number"": 1, ""location"": ""top left"", ""shape"": ""round"", ""size"": ""small"", ""color"": ""red""}","1 round small red polyp areas, located in the top left of the image.",1,8,13,3,6
615,cju30gxjq0djk0988jytm49rs.jpg,"{""number"": 1, ""location"": ""center"", ""shape"": ""round"", ""size"": ""large"", ""color"": ""pink""}","1 round large pink polyp areas, located in the center of the image.",1,7,13,0,2
616,cju5hqz50e7o90850e0prlpa0.jpg,"{""number"": 1, ""location"": ""center"", ""shape"": ""oval"", ""size"": ""large"", ""color"": ""orange""}","1 oval large orange polyp areas, located in the center of the image.",1,7,2,0,1
617,cju1fj6axwfp30835ukhuzhw9.jpg,"{""number"": 1, ""location"": ""top center"", ""shape"": ""oval"", ""size"": ""large"", ""color"": ""red""}","1 oval large red polyp areas, located in the top center of the image.",1,38,2,0,6
618,cjyzu9th0qt4r0a46pyl4zik0.jpg,"{""number"": 1, ""location"": ""left side of the image"", ""shape"": ""oval"", ""size"": ""small"", ""color"": ""pink""}","1 oval small pink polyp areas, located in the left side  of the image.",1,0,2,3,2
619,cjyzurzvohqnr0794es1itzek.jpg,"{""number"": 1, ""location"": ""center"", ""shape"": ""round"", ""size"": ""large"", ""color"": ""red""}","1 round large red polyp areas, located in the center of the image.",1,7,13,0,6
620,cju6ur9l9v9jq0755paud9uka.jpg,"{""number"": 1, ""location"": ""center"", ""shape"": ""circle"", ""size"": ""large"", ""color"": ""pink""}","1 circle large pink polyp areas, located in the center of the image.",1,7,5,0,2
621,cju83rcnzkbsj0755x5anfrcg.jpg,"{""number"": 1, ""location"": ""center"", ""shape"": ""circle"", ""size"": ""small"", ""color"": ""red""}","1 circle small red polyp areas, located in the center of the image.",1,7,5,3,6
622,cju5ygh1zmmdi0755uod5e17i.jpg,"{""number"": 1, ""location"": ""center"", ""shape"": ""heart"", ""size"": ""large"", ""color"": ""yellow""}","1 heart large yellow polyp areas, located in the center of the image.",1,7,7,0,0
623,cju5yclrymlgj0818k426ud6z.jpg,"{""number"": 1, ""location"": ""center"", ""shape"": ""round"", ""size"": ""large"", ""color"": ""orange""}","1 round large orange polyp areas, located in the center of the image.",1,7,13,0,1
624,cju8a84g0q76m0818hwiggkod.jpg,"{""number"": 1, ""location"": ""middle of the image"", ""shape"": ""round"", ""size"": ""large"", ""color"": ""red""}","1 round large red polyp areas, located in the middle  of the image.",1,15,13,0,6
625,cju41nz76lcxu0755cya2qefx.jpg,"{""number"": 1, ""location"": ""top left"", ""shape"": ""round"", ""size"": ""large"", ""color"": ""pink""}","1 round large pink polyp areas, located in the top left of the image.",1,8,13,0,2
626,cju2yljr0yzhw0988ecf271ly.jpg,"{""number"": 1, ""location"": ""center"", ""shape"": ""oval"", ""size"": ""small"", ""color"": ""pink""}","1 oval small pink polyp areas, located in the center of the image.",1,7,2,3,2
627,cju6v6g6kvdw007552x6mb0po.jpg,"{""number"": 1, ""location"": ""middle of image"", ""shape"": ""round"", ""size"": ""large"", ""color"": ""yellow""}","1 round large yellow polyp areas, located in the middle  of the image.",1,15,13,0,0
628,cju3ul8dogf1z09872y2ecowp.jpg,"{""number"": 1, ""location"": ""lower right corner"", ""shape"": ""oval"", ""size"": ""small"", ""color"": ""pink""}","1 oval small pink polyp areas, located in the lower right corner of the image.",1,44,2,3,2
629,cju2y8s56ymqr083541ggdsml.jpg,"{""number"": 1, ""location"": ""middle"", ""shape"": ""oval"", ""size"": ""small"", ""color"": ""pink""}","1 oval small pink polyp areas, located in the middle of the image.",1,11,2,3,2
630,cju2s16zp317h0799gr67jqc2.jpg,"{""number"": 24, ""location"": ""left side of the image"", ""shape"": ""round"", ""size"": ""large"", ""color"": ""pink""}","1 round large pink polyp areas, located in the left side  of the image.",10,0,13,0,2
631,cju1dia8hvc6v098827mgffnm.jpg,"{""number"": 1, ""location"": ""center"", ""shape"": ""round"", ""size"": ""large"", ""color"": ""orange""}","1 round large orange polyp areas, located in the center of the image.",1,7,13,0,1
632,cju5uhrdwkmsu0817ervv91l8.jpg,"{""number"": 1, ""location"": ""top right"", ""shape"": ""round"", ""size"": ""small"", ""color"": ""yellow""}","1 round small yellow polyp areas, located in the top right of the image.",1,13,13,3,0
633,cju843yjskhq30818qre4rwm2.jpg,"{""number"": 1, ""location"": ""middle"", ""shape"": ""oval"", ""size"": ""large"", ""color"": ""brown""}","1 oval large brown polyp areas, located in the middle of the image.",1,11,2,0,7
634,cju0u82z3cuma0835wlxrnrjv.jpg,"{""number"": 1, ""location"": ""middle of the image"", ""shape"": ""oval"", ""size"": ""large"", ""color"": ""pink""}","1 oval large pink polyp areas, located in the middle  of the image.",1,15,2,0,2
635,cju6yywx1whbb0871ksgfgf9f.jpg,"{""number"": 1, ""location"": ""center"", ""shape"": ""round"", ""size"": ""large"", ""color"": ""orange""}","1 round large orange polyp areas, located in the center of the image.",1,7,13,0,1
636,cju7b10ce1mnm08011c5bwyr4.jpg,"{""number"": 1, ""location"": ""left side of the image"", ""shape"": ""oval"", ""size"": ""small"", ""color"": ""pink""}","1 oval small pink polyp areas, located in the left side  of the image.",1,0,2,3,2
637,cju32phw2bv130801yj7bkouq.jpg,"{""number"": 1, ""location"": ""lower left side"", ""shape"": ""round"", ""size"": ""small"", ""color"": ""red""}","1 round small red polyp areas, located in the lower left side of the image.",1,1,13,3,6
638,cju5hl8nee8a40755fm8qjj0o.jpg,"{""number"": 1, ""location"": ""center"", ""shape"": ""round"", ""size"": ""small"", ""color"": ""pink""}","1 round small pink polyp areas, located in the center of the image.",1,7,13,3,2
639,cju7flevb2wii08188otgs9p2.jpg,"{""number"": 1, ""location"": ""top left"", ""shape"": ""round"", ""size"": ""large"", ""color"": ""red""}","1 round large red polyp areas, located in the top left of the image.",1,8,13,0,6
640,cju33231uy4gi0993qc7b1jch.jpg,"{""number"": 1, ""location"": ""center"", ""shape"": ""oval"", ""size"": ""large"", ""color"": ""pink""}","1 oval large pink polyp areas, located in the center of the image.",1,7,2,0,2
641,cju45ofd9ne1j0801ri8dup7t.jpg,"{""number"": 1, ""location"": ""top left"", ""shape"": ""oval"", ""size"": ""large"", ""color"": ""pink""}","1 oval large pink polyp areas, located in the top left of the image.",1,8,2,0,2
642,cju8ayeq7r1fb0818z1junacy.jpg,"{""number"": 1, ""location"": ""center"", ""shape"": ""round"", ""size"": ""large"", ""color"": ""pink""}","1 round large pink polyp areas, located in the center of the image.",1,7,13,0,2
643,cju2lyynuymli0855g7fxgbhe.jpg,"{""number"": 1, ""location"": ""center"", ""shape"": ""oval"", ""size"": ""small"", ""color"": ""red""}","1 oval small red polyp areas, located in the center of the image.",1,7,2,3,6
644,cju34sh43d8zm08019xbwhc0o.jpg,"{""number"": 1, ""location"": ""center"", ""shape"": ""round"", ""size"": ""small"", ""color"": ""brown""}","1 round small brown polyp areas, located in the center of the image.",1,7,13,3,7
645,cju6uzxk0v83p0801rcwnexdu.jpg,"{""number"": 1, ""location"": ""top left"", ""shape"": ""oval"", ""size"": ""large"", ""color"": ""red""}","1 oval large red polyp areas, located in the top left of the image.",1,8,2,0,6
646,cju33w4sdcivk0855x879zht7.jpg,"{""number"": 1, ""location"": ""center"", ""shape"": ""oval"", ""size"": ""large"", ""color"": ""orange""}","1 oval large orange polyp areas, located in the center of the image.",1,7,2,0,1
647,cju784jpdzeae0987q5ypq883.jpg,"{""number"": 1, ""location"": ""center"", ""shape"": ""round"", ""size"": ""small"", ""color"": ""pink""}","1 round small pink polyp areas, located in the center of the image.",1,7,13,3,2
648,cju5ukkg6kv7u08011x2b6zl5.jpg,"{""number"": 1, ""location"": [0.21, 0.4, 0.66, 0.79] , ""shape"": ""round"", ""size"": ""large"", ""color"": ""orange""}","1 round large orange polyp areas, located in the center of the image.",1,7,13,0,1
649,cju2s9g11pnra0993gn4eh793.jpg,"{""number"": 1, ""location"": ""top left"", ""shape"": ""oval"", ""size"": ""large"", ""color"": ""yellow""}","1 oval large yellow polyp areas, located in the top left of the image.",1,8,2,0,0
650,cju8cdeazsm8h0801jxifmzur.jpg,"{""number"": 1, ""location"": ""center"", ""shape"": ""round"", ""size"": ""large"", ""color"": ""pink""}","1 round large pink polyp areas, located in the center of the image.",1,7,13,0,2
651,cju2zwg05a0oy0801yr73ig7g.jpg,"{""number"": 1, ""location"": ""right side of image"", ""shape"": ""oval"", ""size"": ""large"", ""color"": ""orange""}","1 oval large orange polyp areas, located in the right side  of the image.",1,26,2,0,1
652,cju2zrojo9kcd0878ld2epejq.jpg,"{""number"": 1, ""location"": ""lower left"", ""shape"": ""oval"", ""size"": ""small"", ""color"": ""pink""}","1 oval small pink polyp areas, located in the lower left of the image.",1,43,2,3,2
653,cju40u30gkuzc0871rq7t666d.jpg,"{""number"": 1, ""location"": ""center"", ""shape"": ""round"", ""size"": ""large"", ""color"": ""pink""}","1 round large pink polyp areas, located in the center of the image.",1,7,13,0,2
654,cju84dsvaklpx098750hp83x4.jpg,"{""number"": 155, ""location"": ""top left"", ""shape"": ""round"", ""size"": ""large"", ""color"": ""yellow""}","1 round large yellow polyp areas, located in the top left of the image.",11,8,13,0,0
655,cju34fojcctcf0799ebolbvkn.jpg,"{""number"": 1, ""location"": [0.68, 0.21, 0.89, 0.44], ""shape"": ""round"", ""size"": ""large"", ""color"": ""orange""}","1 round large orange polyp areas, located in the top right of the image.",1,13,13,0,1
656,cju2yv4imv6cz099314jveiib.jpg,"{""number"": 1, ""location"": ""center"", ""shape"": ""round"", ""size"": ""large"", ""color"": ""red""}","1 round large red polyp areas, located in the center of the image.",1,7,13,0,6
657,cju2hw5gjlr5h0988so2qqres.jpg,"{""number"": 1, ""location"": ""middle of the image"", ""shape"": ""oval"", ""size"": ""large"", ""color"": ""pink""}","1 oval large pink polyp areas, located in the middle  of the image.",1,15,2,0,2
658,cju83qd0yjyht0817ktkfl268.jpg,"{""number"": 1, ""location"": ""left side of the image"", ""shape"": ""round"", ""size"": ""large"", ""color"": ""pink""}","1 round large pink polyp areas, located in the left side  of the image.",1,0,13,0,2
